folio,CPTUtility_225,CPTUtility_100,CPTUtility_150,crraUtility_1,crraUtility_2,crraUtility_3,crraUtility_5,quadUtility_1,quadUtility_2,quadUtility_3,quadUtility_5
875,-0.019095172,0.007283258,-0.003268114,1.324556699,-0.265920816,-0.03535694,-0.001250113,0.007242665,0.006400542,0.005558418,0.003874171
876,-0.024549553,0.000894327,-0.009283225,0.870956663,-0.418550946,-0.087592447,-0.007672437,0.00475048,0.004146456,0.003542432,0.002334385
877,-0.005014901,0.002359468,-0.00059028,0.598938716,-0.54939439,-0.150917098,-0.02277597,0.003260055,0.003214689,0.003169322,0.003078589
878,-0.006399941,0.000459859,-0.002284061,0.450865756,-0.63707636,-0.202933144,-0.041181861,0.002453208,0.002419844,0.00238648,0.002319751
879,-0.005936213,0.003839364,-7.09E-05,0.632920421,-0.531038678,-0.141001039,-0.019881293,0.003445182,0.003348214,0.003251247,0.003057313
880,-0.013994132,0.004203231,-0.003075714,0.996825445,-0.36904915,-0.068098638,-0.004637424,0.005437465,0.005078429,0.004719393,0.004001321
881,-0.007501757,0.001474081,-0.002116254,0.484328344,-0.616110872,-0.189796304,-0.036022637,0.002635198,0.002571222,0.002507245,0.002379292
882,-0.007611455,0.002793637,-0.0013684,0.585988708,-0.556555319,-0.154876912,-0.023986858,0.003188854,0.003091277,0.0029937,0.002798545
883,-0.005857927,0.003223415,-0.000409122,0.674824876,-0.509245594,-0.129665537,-0.016813152,0.003673695,0.003602372,0.003531049,0.003388403
884,-0.005983179,0.001633949,-0.001412902,0.520074149,-0.594476467,-0.176701135,-0.031223291,0.002830413,0.002788758,0.002747104,0.002663795
885,-0.013368618,0.004953192,-0.002375532,0.968306063,-0.379725725,-0.072095813,-0.005197806,0.005278507,0.004937174,0.00459584,0.003913173
886,-0.002446625,0.001516827,-6.86E-05,0.414587647,-0.66061263,-0.218204523,-0.047613214,0.002255615,0.00224314,0.002230665,0.002205716
887,-0.014752457,0.000746413,-0.005453135,0.761452842,-0.466987475,-0.109038651,-0.011889427,0.004147436,0.003942891,0.003738346,0.003329256
888,-0.017507622,0.002143484,-0.005716958,0.953420913,-0.385420277,-0.074274395,-0.005516686,0.005200349,0.004797594,0.004394839,0.003589329
889,-0.007087109,0.004190192,-0.000320729,0.906626793,-0.403884314,-0.08156127,-0.006652241,0.004939683,0.00481729,0.004694897,0.00445011
890,-0.014553635,0.000908734,-0.005276214,0.721099495,-0.486217368,-0.118203665,-0.013972106,0.003926491,0.003727554,0.003528616,0.003130742
891,-0.01326396,0.001278828,-0.004538288,0.78271706,-0.457162185,-0.104498632,-0.010919964,0.004263639,0.004077993,0.003892346,0.003521054
892,-0.022108387,0.001037727,-0.008220719,0.865372764,-0.420894629,-0.088576144,-0.007845733,0.004720928,0.004243987,0.003767047,0.002813166
893,-0.004500405,0.00105134,-0.001169358,0.445581475,-0.640451761,-0.205089229,-0.042061592,0.002424485,0.002403133,0.002381782,0.002339079
894,-0.0043865,0.002783094,-8.47E-05,0.584246958,-0.557525544,-0.155417366,-0.024154558,0.003179714,0.00313128,0.003082845,0.002985976
895,-0.00386541,0.003231122,0.000392509,0.676438961,-0.508424291,-0.12924763,-0.01670495,0.003682803,0.003637638,0.003592473,0.003502143
896,-0.007221367,0.00403959,-0.000464793,0.839859548,-0.431771162,-0.093213168,-0.008688695,0.004574866,0.004456743,0.00433862,0.004102374
897,-0.013471166,0.000580385,-0.005040236,0.727335744,-0.483194631,-0.116738526,-0.013627883,0.003961385,0.003789022,0.003616658,0.003271932
898,-0.009594591,0.001680033,-0.002829817,0.767689966,-0.464083881,-0.107686924,-0.011596474,0.004181844,0.004070897,0.003959951,0.003738058
899,-0.012428284,0.001796879,-0.003893186,0.793672193,-0.452181246,-0.10223394,-0.010451778,0.004324629,0.004117727,0.003910824,0.003497019
900,-0.009122914,0.00384108,-0.001344518,0.904058092,-0.404923106,-0.081981361,-0.006720944,0.004926062,0.00475142,0.004576777,0.004227492
901,-0.005845394,0.003523559,-0.000224023,0.756894762,-0.4691209,-0.110037209,-0.012108187,0.004122081,0.00403592,0.003949759,0.003777437
902,-0.015144522,0.003723448,-0.00382374,0.966599468,-0.380374316,-0.07234231,-0.00523341,0.005271652,0.004898718,0.004525785,0.003779918
903,-0.011740587,0.002897333,-0.002957835,0.847552679,-0.428462234,-0.091789943,-0.008425394,0.0046201,0.004371516,0.004122932,0.003625764
904,-0.003511958,0.003877128,0.000921493,0.716111264,-0.488648792,-0.119388821,-0.014253691,0.003898934,0.003846761,0.003794587,0.00369024
905,-0.008869517,0.002485257,-0.002056653,0.714788667,-0.489295505,-0.119705046,-0.014329298,0.00389224,0.003781082,0.003669924,0.003447609
906,-0.014449467,0.001880356,-0.004651573,0.841664883,-0.430992374,-0.092877213,-0.008626177,0.004586851,0.004330047,0.004073242,0.003559633
907,-0.017497588,0.000157615,-0.006904466,0.725167383,-0.484243508,-0.117245887,-0.013746598,0.003951399,0.00367305,0.003394702,0.002838005
908,-0.008775926,0.00450986,-0.000804454,0.869733542,-0.419063197,-0.087806982,-0.007710066,0.004739058,0.004519634,0.004300209,0.003861361
909,-0.011647682,0.00316978,-0.002757205,0.846699292,-0.428828035,-0.091946742,-0.008454203,0.004614743,0.004400356,0.004185969,0.003757195
910,-0.007055961,0.003758217,-0.000567454,0.599970775,-0.548827676,-0.150605909,-0.02268214,0.003264624,0.003148601,0.003032579,0.002800533
911,-0.004264542,0.001926927,-0.000549661,0.53071009,-0.588187156,-0.172982065,-0.029922795,0.002888344,0.002857093,0.002825841,0.002763339
912,-0.01502939,0.005300528,-0.002831439,1.129251585,-0.32327511,-0.052253398,-0.002730418,0.006160376,0.005730166,0.005299957,0.004439538
913,-0.00685189,0.004462433,-6.33E-05,0.901705403,-0.405876886,-0.082368023,-0.006784491,0.0049134,0.004782393,0.004651386,0.004389371
914,-0.012256733,0.001098758,-0.004243438,0.673607251,-0.509866042,-0.12998169,-0.01689524,0.003667963,0.003523585,0.003379206,0.003090449
915,-0.020918301,0.000711071,-0.007940678,0.933257373,-0.393270593,-0.07733088,-0.005980065,0.005095042,0.00466379,0.004232539,0.003370036
916,-0.009203468,0.005525402,-0.000366146,1.06361897,-0.345204263,-0.059582992,-0.003550133,0.005799589,0.005533284,0.005266979,0.004734368
917,-0.002030568,0.002222592,0.000521328,0.472653291,-0.623346153,-0.194280214,-0.037744801,0.00257193,0.002555665,0.0025394,0.002506871
918,-0.01051248,0.000101323,-0.004144199,0.518501405,-0.595412161,-0.177257821,-0.031420335,0.002821678,0.002744044,0.002666411,0.002511144
919,-0.021000873,0.000307586,-0.008215798,0.799486301,-0.449559843,-0.101052026,-0.010211512,0.004355283,0.003969308,0.003583333,0.002811382
920,-0.01398627,0.004930098,-0.002636449,1.033664373,-0.355701148,-0.063261653,-0.004002037,0.00563467,0.005274811,0.004914952,0.004195234
921,-0.017386557,0.003023848,-0.005140314,0.926606575,-0.395894873,-0.078366375,-0.006141289,0.00505321,0.004625671,0.004198131,0.003343052
922,-0.003045696,0.00277368,0.000445929,0.604410476,-0.546396445,-0.149274538,-0.022282888,0.003290047,0.003259842,0.003229636,0.003169225
923,-0.004583438,0.003287323,0.000139018,0.648761151,-0.522692913,-0.136603941,-0.018660637,0.003531515,0.003470642,0.003409768,0.003288021
924,-0.004058889,0.003099911,0.000236391,0.68686271,-0.50315213,-0.126581033,-0.016022758,0.003739738,0.003693672,0.003647607,0.003555476
925,-0.012778314,-0.000237338,-0.005253728,0.647116013,-0.523553523,-0.137054146,-0.018783839,0.003523507,0.003391831,0.003260156,0.002996805
926,-0.011892642,0.002930484,-0.002998767,0.849172188,-0.427768898,-0.091493115,-0.00837099,0.004627174,0.004423397,0.004219619,0.003812063
927,-0.008347572,0.001033087,-0.002719177,0.524267715,-0.59198871,-0.175225317,-0.030703912,0.002853236,0.002791808,0.002730381,0.002607526
928,-0.006616187,0.002117465,-0.001375996,0.658174964,-0.517795468,-0.134056073,-0.017971031,0.003583511,0.003521442,0.003459372,0.003335234
929,-0.018951897,0.001230186,-0.006842647,0.922396618,-0.397565087,-0.079028999,-0.006245583,0.005030175,0.004658196,0.004286218,0.003542261
930,-0.008043333,0.003260254,-0.001261181,0.78994895,-0.453867964,-0.102998065,-0.010608601,0.004302419,0.004175276,0.004048133,0.003793846
931,-0.002757144,0.003829922,0.001195096,0.685464391,-0.503856189,-0.12693553,-0.016112629,0.003731867,0.003686569,0.003641271,0.003550675
932,-0.008212302,0.004046612,-0.000856954,0.947708384,-0.387628302,-0.07512785,-0.005644194,0.005166748,0.005008624,0.004850501,0.004534255
933,-0.009822494,0.002794018,-0.002252587,0.816494454,-0.441978317,-0.097672417,-0.009539901,0.004448133,0.004304674,0.004161216,0.0038743
934,-0.008028373,0.003654884,-0.001018419,0.795220292,-0.451481766,-0.101917893,-0.010387257,0.004331662,0.004191565,0.004051469,0.003771276
935,-0.017613817,0.002405084,-0.005602476,1.056540001,-0.347656623,-0.060432564,-0.003652095,0.005766233,0.005358089,0.004949946,0.00413366
936,-0.004724088,0.00225725,-0.000535285,0.6348631,-0.530008042,-0.140454262,-0.0197274,0.003456501,0.003413461,0.00337042,0.003284339
937,-0.012959082,0.002641763,-0.003598575,0.840464128,-0.431510201,-0.093100527,-0.008667708,0.004580422,0.004312623,0.004044823,0.003509224
938,-0.004763754,0.001645414,-0.000918254,0.554051279,-0.574617154,-0.165092437,-0.027255513,0.003015632,0.002985028,0.002954424,0.002893216
939,-0.01833928,0.005731452,-0.003896841,1.129304997,-0.323257843,-0.052247817,-0.002729834,0.006164719,0.005501582,0.004838446,0.003512174
940,-0.008143266,0.004061438,-0.000820443,0.704145819,-0.494530813,-0.122280362,-0.014952487,0.003834969,0.003625805,0.003416641,0.002998312
941,-0.016534674,0.004056929,-0.004179712,1.030960301,-0.356664291,-0.063604708,-0.004045559,0.005623852,0.005203648,0.004783443,0.003943035
942,-0.029975103,-0.000669257,-0.012391595,0.821233248,-0.439888828,-0.096751091,-0.009360774,0.00448248,0.00373084,0.0029792,0.001475919
943,-0.020149851,0.000501216,-0.007759211,0.810588284,-0.44459644,-0.098832997,-0.009767961,0.004416497,0.004063205,0.003709913,0.003003329
944,-0.006086089,0.003478535,-0.000347315,0.655177566,-0.519349836,-0.134862126,-0.018187793,0.003566413,0.003485142,0.00340387,0.003241327
945,-0.016215338,0.004331101,-0.003887475,1.046011118,-0.351336397,-0.061718632,-0.00380919,0.005707083,0.005248718,0.004790353,0.003873624
946,-0.011834156,0.001617482,-0.003763173,0.840596671,-0.431453011,-0.09307585,-0.008663114,0.004579363,0.004411471,0.004243579,0.003907794
947,-0.005947555,0.002895936,-0.00064146,0.636918272,-0.528919902,-0.139878131,-0.019565892,0.003467144,0.00339437,0.003321595,0.003176047
948,-0.010971946,0.004120335,-0.001916577,0.888545141,-0.411253634,-0.084564776,-0.007151201,0.004840926,0.004632048,0.004423171,0.004005415
949,-0.007030501,0.004603244,-5.03E-05,0.923758289,-0.397024102,-0.078814069,-0.006211657,0.005033961,0.004892771,0.004751581,0.004469201
950,-0.011222688,0.000900356,-0.003948862,0.574182863,-0.563164863,-0.158577332,-0.02514677,0.003125885,0.003001664,0.002877443,0.002629001
951,-0.00702726,0.003733999,-0.000570505,0.898435082,-0.407206406,-0.082908528,-0.006873824,0.004895856,0.004782594,0.004669332,0.004442808
952,-0.011631736,0.001712543,-0.003625169,0.851030572,-0.426974677,-0.091153687,-0.008308995,0.00463758,0.004469509,0.004301439,0.003965298
953,-0.011278223,0.002120283,-0.003239119,0.755978036,-0.469551152,-0.110239142,-0.012152668,0.004117688,0.003946886,0.003776084,0.00343448
954,-0.006030037,0.004551387,0.000318818,0.780169066,-0.458328517,-0.105032515,-0.011031829,0.004247788,0.004091945,0.003936102,0.003624417
955,-0.009740224,0.002932129,-0.002136812,0.724857087,-0.48439379,-0.117318672,-0.013763671,0.003947685,0.003777462,0.003607238,0.003266792
956,-0.026932779,0.000309179,-0.010587604,0.905932374,-0.404164876,-0.081674624,-0.006670744,0.004950332,0.004273849,0.003597367,0.002244403
957,-0.006724521,0.002747217,-0.001041478,0.746491641,-0.474026695,-0.112350654,-0.012622669,0.004066127,0.003979253,0.00389238,0.003718634
958,-0.012238492,0.004796611,-0.00201743,0.970106757,-0.37904257,-0.071836635,-0.005160502,0.005287431,0.004990718,0.004694006,0.004100581
959,-0.014156993,0.001533296,-0.004742819,0.774339913,-0.461007986,-0.106264182,-0.011292076,0.004218196,0.003987165,0.003756134,0.003294071
960,-0.030301186,-0.000515974,-0.012430059,0.817524099,-0.441523471,-0.097471488,-0.009500691,0.004461066,0.003685672,0.002910278,0.00135949
961,-0.005069661,0.004407198,0.000616454,0.693313982,-0.499916606,-0.124958306,-0.015614578,0.003773602,0.003642936,0.00351227,0.003250938
962,-0.01017106,0.003189811,-0.002154537,0.922326188,-0.397593088,-0.079040132,-0.006247342,0.0050272,0.004841759,0.004656317,0.004285434
963,-0.006040655,0.005370301,0.000805919,0.876129594,-0.416391401,-0.086690899,-0.007515312,0.004774204,0.004557912,0.004341621,0.003909038
964,-0.00522522,0.00374948,0.0001596,0.663960276,-0.514808508,-0.1325139,-0.017559934,0.003614129,0.003536292,0.003458454,0.003302779
965,-0.007286598,0.003984779,-0.000523771,0.778486088,-0.459100523,-0.105386645,-0.011106345,0.004238899,0.004090144,0.003941389,0.003643879
966,-0.018733433,0.005873154,-0.003969481,1.155640409,-0.314855836,-0.049567099,-0.002456897,0.006310927,0.005611392,0.004911856,0.003512785
967,-0.031580171,-0.000166065,-0.012731708,0.91773808,-0.399421479,-0.079768759,-0.006363055,0.005016277,0.004133594,0.00325091,0.001485543
968,-0.003160924,0.002279356,0.000103244,0.511810805,-0.599409183,-0.179645684,-0.032272572,0.002785258,0.002755702,0.002726146,0.002667034
969,-0.009418689,0.002604613,-0.002204707,0.665927493,-0.513796764,-0.131993557,-0.017422299,0.003625235,0.003499614,0.003373993,0.003122752
970,-0.008283582,0.002469483,-0.001831743,0.667232369,-0.51312676,-0.131649536,-0.0173316,0.003632754,0.003537729,0.003442704,0.003252653
971,-0.009305103,0.002288886,-0.002348709,0.803737659,-0.44765266,-0.100196452,-0.010039329,0.004379143,0.004249465,0.004119787,0.003860431
972,-0.007583087,0.003474207,-0.000948711,0.756014066,-0.469534235,-0.110231199,-0.012150917,0.004116897,0.00399731,0.003877723,0.003638548
973,-0.015187522,0.002392483,-0.004639519,0.794421249,-0.451842664,-0.102080896,-0.010420509,0.004331108,0.003978811,0.003626514,0.00292192
974,-0.022182456,0.002064614,-0.007634214,0.956367398,-0.384286313,-0.073837985,-0.005452048,0.005217241,0.004664307,0.004111374,0.003005507
975,-0.01169107,0.003872833,-0.002352729,0.954063523,-0.385172681,-0.074178997,-0.005502524,0.005200162,0.004958764,0.004717365,0.004234568
976,-0.002703519,0.001639219,-9.79E-05,0.403641778,-0.667883329,-0.22303407,-0.049744197,0.002195953,0.002180685,0.002165416,0.002134879
977,-0.005601583,0.001217502,-0.001510132,0.540113704,-0.582681995,-0.169759154,-0.02881817,0.002939747,0.002904797,0.002869847,0.002799946
978,-0.008340308,0.003216947,-0.001405955,0.888653823,-0.41120894,-0.084546396,-0.007148093,0.004841725,0.004712331,0.004582938,0.004324151
979,-0.020996475,0.001535238,-0.007477447,0.838011019,-0.432570042,-0.093558421,-0.008753178,0.004569486,0.004115483,0.003661479,0.002753473
980,-0.004710316,0.004163532,0.000613993,0.719937421,-0.486782717,-0.118478707,-0.014037204,0.003919199,0.003823856,0.003728514,0.003537829
981,-0.017518007,0.004127545,-0.004530676,0.963064009,-0.381721494,-0.07285565,-0.005307946,0.00525408,0.004786983,0.004319886,0.003385693
982,-0.013216195,0.003330256,-0.003288324,0.925425945,-0.396362554,-0.078551637,-0.00617036,0.005044889,0.00476732,0.004489752,0.003934615
983,-0.009285199,0.003236313,-0.001772292,0.885667566,-0.412438751,-0.085052862,-0.007233989,0.004827724,0.004676725,0.004525726,0.004223727
984,-0.00858891,0.002548392,-0.001906529,0.773346443,-0.461466211,-0.106475532,-0.011337039,0.004212336,0.004099971,0.003987606,0.003762877
985,-0.010686931,0.002086269,-0.003023011,0.816221862,-0.442098814,-0.09772568,-0.009550309,0.004446136,0.004306177,0.004166218,0.0038863
986,-0.007538536,0.00384009,-0.00071136,0.668262014,-0.512598693,-0.13137871,-0.017260365,0.003636747,0.003499295,0.003361844,0.00308694
987,-0.003327659,0.00233904,7.24E-05,0.571143593,-0.564879077,-0.159544186,-0.025454347,0.003108858,0.003080455,0.003052053,0.002995247
988,-0.006330362,0.00397366,-0.000147949,0.888371932,-0.411324873,-0.084594075,-0.007156158,0.004840432,0.004736853,0.004633274,0.004426116
989,-0.018334285,0.006108283,-0.003668744,1.281214863,-0.277699728,-0.03855857,-0.001486763,0.007002795,0.006352147,0.005701499,0.004400204
990,-0.017039056,0.003330111,-0.004817556,0.941215238,-0.390153418,-0.076109845,-0.005792708,0.005133136,0.00470296,0.004272784,0.003412432
991,-0.006012839,0.002383697,-0.000974918,0.652613769,-0.520683051,-0.13555542,-0.018375272,0.003552695,0.003491096,0.003429497,0.0033063
992,-0.026172157,0.002659481,-0.008873175,1.032999549,-0.355937705,-0.063345825,-0.004012694,0.00564394,0.004818748,0.003993556,0.002343172
993,-0.021131015,0.000938458,-0.007889331,0.825862739,-0.437857073,-0.095859408,-0.009189026,0.004499956,0.004068895,0.003637834,0.002775713
994,-0.010659253,0.001818111,-0.003172835,0.599976724,-0.54882441,-0.150604117,-0.0226816,0.00326578,0.003127066,0.002988352,0.002710924
995,-0.012856138,0.000947262,-0.004574098,0.670581836,-0.511410934,-0.130770572,-0.017100942,0.003651617,0.003492588,0.003333559,0.003015502
996,-0.017966474,0.006306493,-0.003402694,1.153711997,-0.315463593,-0.049758639,-0.002475922,0.0062963,0.005651524,0.005006748,0.003717197
997,-0.002919361,0.001561278,-0.000230977,0.399044598,-0.670960777,-0.225094182,-0.050667391,0.002170876,0.002154234,0.002137592,0.002104308
998,-0.020030981,0.006477019,-0.004126181,1.183680494,-0.30614988,-0.046863874,-0.002196223,0.006464392,0.005686176,0.00490796,0.003351528
999,-0.015859179,0.000164005,-0.006245269,0.512292815,-0.599120331,-0.179472585,-0.032210409,0.002788999,0.002576343,0.002363687,0.001938374
1000,-0.014182349,0.005705125,-0.002249864,1.081696059,-0.33902004,-0.057467294,-0.00330249,0.005898031,0.00548736,0.005076689,0.004255347
1001,-0.02540054,0.001928165,-0.009003317,0.870732947,-0.418644593,-0.087631647,-0.007679306,0.004756788,0.003921431,0.003086075,0.001415361
1002,-0.005151401,0.003037028,-0.000238344,0.530959994,-0.588040183,-0.172895629,-0.029892898,0.002889127,0.002827695,0.002766263,0.0026434
1003,-0.006891404,0.003022718,-0.000942931,0.783976995,-0.456586553,-0.10423564,-0.010865069,0.004270654,0.004168127,0.0040656,0.003860546
1004,-0.013181883,0.003231885,-0.003333622,0.936557344,-0.39197495,-0.076822181,-0.005901647,0.005104768,0.004833778,0.004562787,0.004020806
1005,-0.004589217,0.00208182,-0.000586595,0.461370241,-0.630419227,-0.198714201,-0.039487334,0.002510296,0.002468401,0.002426505,0.002342714
